trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
49,blue,selected,0.4586649752539919,5,metabolism_per_area_mm2_measurement
5,blue,control,0.30867962938811117,5,metabolism_per_area_mm2_measurement
50,blue,selected,0.3539878845595457,5,metabolism_per_area_mm2_measurement
51,blue,selected,0.2957856987573694,5,metabolism_per_area_mm2_measurement
52,blue,selected,0.33700188975373163,5,metabolism_per_area_mm2_measurement
53,blue,selected,0.5418923007686283,5,metabolism_per_area_mm2_measurement
54,blue,selected,0.27292802410685457,5,metabolism_per_area_mm2_measurement
55,blue,selected,0.2924818737843582,5,metabolism_per_area_mm2_measurement
56,blue,selected,0.35303196426429284,5,metabolism_per_area_mm2_measurement
57,blue,selected,0.3598596250432965,5,metabolism_per_area_mm2_measurement
58,blue,selected,0.3925169962364869,5,metabolism_per_area_mm2_measurement
59,blue,selected,0.2120085731261494,5,metabolism_per_area_mm2_measurement
6,blue,control,0.2846003808602166,5,metabolism_per_area_mm2_measurement
60,blue,selected,0.2672229330873431,5,metabolism_per_area_mm2_measurement
61,tweed,selected,0.15089183181984558,5,metabolism_per_area_mm2_measurement
62,tweed,selected,0.22776598184143101,5,metabolism_per_area_mm2_measurement
63,tweed,selected,0.30261570791919107,5,metabolism_per_area_mm2_measurement
64,tweed,selected,0.18612857047974113,5,metabolism_per_area_mm2_measurement
65,tweed,selected,0.25745594089803076,5,metabolism_per_area_mm2_measurement
66,tweed,selected,0.24100004212515813,5,metabolism_per_area_mm2_measurement
67,tweed,selected,0.22198226543943464,5,metabolism_per_area_mm2_measurement
68,tweed,selected,0.2320052408723969,5,metabolism_per_area_mm2_measurement
69,tweed,selected,0.19328770134791343,5,metabolism_per_area_mm2_measurement
7,blue,control,0.32829719914238803,5,metabolism_per_area_mm2_measurement
70,tweed,selected,0.24112286039414346,5,metabolism_per_area_mm2_measurement
71,tweed,selected,0.3380131306795502,5,metabolism_per_area_mm2_measurement
72,tweed,selected,0.16548637976692024,5,metabolism_per_area_mm2_measurement
73,tweed,selected,0.1383364973779462,5,metabolism_per_area_mm2_measurement
74,tweed,selected,0.20155637425980724,5,metabolism_per_area_mm2_measurement
75,tweed,selected,0.18857860807358579,5,metabolism_per_area_mm2_measurement
76,tweed,selected,0.21380117323675793,5,metabolism_per_area_mm2_measurement
77,tweed,selected,0.20420726944154025,5,metabolism_per_area_mm2_measurement
78,tweed,selected,0.17735135524540344,5,metabolism_per_area_mm2_measurement
79,tweed,selected,0.254334561214456,5,metabolism_per_area_mm2_measurement
8,blue,control,0.16101593217850313,5,metabolism_per_area_mm2_measurement
80,tweed,selected,0.828129513338613,5,metabolism_per_area_mm2_measurement
9,blue,control,0.15653775322501035,5,metabolism_per_area_mm2_measurement
