row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_cm2_measurement,value_t0,fold_change,trace_id,mean_blank_fc,corrected_fc,metabolism_per_area_cm2_measurement
A,4,A4,2130,c,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.092,334,6.377245508982036,c_A4,3.774703557312253,2.6025419516697834,2.3832801755217794
B,1,B1,1187,c,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.365,340,3.4911764705882353,c_B1,3.774703557312253,-0.2835270867240176,-0.20771215144616675
B,2,B2,1170,c,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.12,272,4.301470588235294,c_B2,3.774703557312253,0.5267670309230414,0.47032770618128694
B,3,B3,786,c,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.019,232,3.3879310344827585,c_B3,3.774703557312253,-0.3867725228294945,-0.3795608663684931
C,1,C1,201,c,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,0.638,201,1,c_C1,3.774703557312253,-2.774703557312253,-4.349065136853061
C,2,C2,576,c,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.066,254,2.267716535433071,c_C2,3.774703557312253,-1.506987021879182,-1.4136838854401332
C,3,C3,368,c,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.104,235,1.5659574468085107,c_C3,3.774703557312253,-2.2087461105037423,-2.0006758247316503
C,4,C4,2793,c,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.631,370,7.548648648648649,c_C4,3.774703557312253,3.7739450913363957,2.3138841761719164
A,1,A1,4963,c,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.642,380,13.060526315789474,c_A1,9.569169960474309,3.4913563553151654,2.1262827986085053
A,2,A2,2667,c,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.201,326,8.180981595092025,c_A2,9.569169960474309,-1.388188365382284,-1.1558604208012355
A,3,A3,2211,c,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.081,266,8.31203007518797,c_A3,9.569169960474309,-1.257139885286339,-1.162941614510952
A,4,A4,4485,c,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.092,334,13.428143712574851,c_A4,9.569169960474309,3.8589737521005425,3.533858747344819
B,1,B1,2074,c,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.365,340,6.1,c_B1,9.569169960474309,-3.469169960474309,-2.5415164545599334
B,2,B2,1698,c,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.12,272,6.242647058823529,c_B2,9.569169960474309,-3.3265229016507796,-2.9701097336167672
B,3,B3,1393,c,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.019,232,6.004310344827586,c_B3,9.569169960474309,-3.5648596156467223,-3.498390201812289
C,1,C1,202,c,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,0.638,201,1.0049751243781095,c_C1,9.569169960474309,-8.564194836096199,-13.423502877893728
C,2,C2,1295,c,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.066,254,5.0984251968503935,c_C2,9.569169960474309,-4.470744763623915,-4.1939444311669
C,3,C3,775,c,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.104,235,3.297872340425532,c_C3,9.569169960474309,-6.2712976200487764,-5.68052320656592
C,4,C4,6167,c,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.631,370,16.667567567567566,c_C4,9.569169960474309,7.098397607093258,4.3521751116451615
A,1,A1,6840,c,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.642,380,18,c_A1,16.434782608695652,1.5652173913043477,0.9532383625483238
A,2,A2,4202,c,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.201,326,12.889570552147239,c_A2,16.434782608695652,-3.5452120565484133,-2.9518834775590452
A,3,A3,3738,c,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.081,266,14.052631578947368,c_A3,16.434782608695652,-2.382151029748284,-2.203654976640411
A,4,A4,6258,c,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.092,334,18.736526946107784,c_A4,16.434782608695652,2.3017443374121314,2.107824484809644
B,1,B1,3442,c,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.365,340,10.123529411764705,c_B1,16.434782608695652,-6.311253196930947,-4.6236287157003275
B,2,B2,3338,c,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.12,272,12.272058823529411,c_B2,16.434782608695652,-4.162723785166241,-3.7167176653270007
B,3,B3,2035,c,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.019,232,8.77155172413793,c_B3,16.434782608695652,-7.663230884557722,-7.520344342058609
C,1,C1,202,c,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,0.638,201,1.0049751243781095,c_C1,16.434782608695652,-15.429807484317543,-24.18465122933784
C,2,C2,2175,c,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.066,254,8.562992125984252,c_C2,16.434782608695652,-7.8717904827114005,-7.384418839316511
C,3,C3,1130,c,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.104,235,4.808510638297872,c_C3,16.434782608695652,-11.62627197039778,-10.531043451447264
C,4,C4,6714,c,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.631,370,18.145945945945947,c_C4,16.434782608695652,1.7111633372502943,1.049149808246655
A,1,A1,9030,c,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.642,380,23.763157894736842,c_A1,29.197628458498023,-5.434470563761181,-3.309665385969051
A,2,A2,5817,c,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.201,326,17.84355828220859,c_A2,29.197628458498023,-11.354070176289433,-9.45384694112359
A,3,A3,9093,c,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.081,266,34.18421052631579,c_A3,29.197628458498023,4.986582067817764,4.612934382810143
A,4,A4,8057,c,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.092,334,24.122754491017965,c_A4,29.197628458498023,-5.074873967480059,-4.647320483040347
B,1,B1,5672,c,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.365,340,16.68235294117647,c_B1,29.197628458498023,-12.515275517321552,-9.168700012689781
B,2,B2,5372,c,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.12,272,19.75,c_B2,29.197628458498023,-9.447628458498023,-8.435382552230378
B,3,B3,3297,c,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.019,232,14.211206896551724,c_B3,29.197628458498023,-14.9864215619463,-14.706988775217175
C,1,C1,206,c,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,0.638,201,1.0248756218905473,c_C1,29.197628458498023,-28.172752836607476,-44.15791980659479
C,2,C2,3407,c,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.066,254,13.413385826771654,c_C2,29.197628458498023,-15.78424263172637,-14.806981830887775
C,3,C3,1916,c,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.104,235,8.153191489361703,c_C3,29.197628458498023,-21.04443696913632,-19.06199000827565
C,4,C4,1978,c,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.631,370,5.345945945945946,c_C4,29.197628458498023,-23.851682512552077,-14.623962300767674
A,1,A1,9840,c,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.642,380,25.894736842105264,c_A1,32.18577075098814,-6.291033908882877,-3.8313239396363445
A,2,A2,7079,c,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.201,326,21.71472392638037,c_A2,32.18577075098814,-10.471046824607772,-8.718606848133032
A,3,A3,10083,c,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.081,266,37.90601503759399,c_A3,32.18577075098814,5.720244286605848,5.291622836823171
A,4,A4,8707,c,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.092,334,26.068862275449103,c_A4,32.18577075098814,-6.116908475539038,-5.601564538039412
B,1,B1,6623,c,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.365,340,19.479411764705883,c_B1,32.18577075098814,-12.706358986282257,-9.308687902038283
B,2,B2,6160,c,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.12,272,22.647058823529413,c_B2,32.18577075098814,-9.538711927458728,-8.51670707808815
B,3,B3,3661,c,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.019,232,15.780172413793103,c_B3,32.18577075098814,-16.405598337195038,-16.099703961918586
C,1,C1,207,c,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,0.638,201,1.0298507462686568,c_C1,32.18577075098814,-31.155920004719484,-48.83373041492082
C,2,C2,4234,c,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.066,254,16.669291338582678,c_C2,32.18577075098814,-15.516479412405463,-14.55579682214396
C,3,C3,2176,c,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.104,235,9.259574468085106,c_C3,32.18577075098814,-22.926196282903035,-20.766482140310718
C,4,C4,2630,c,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.631,370,7.108108108108108,c_C4,32.18577075098814,-25.077662642880032,-15.375636200416942
A,1,A1,10526,c,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.642,380,27.7,c_A1,33.22924901185771,-5.529249011857711,-3.3673867307294225
A,2,A2,7974,c,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.201,326,24.460122699386503,c_A2,33.22924901185771,-8.769126312471208,-7.3015206598428035
A,3,A3,10282,c,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.081,266,38.65413533834587,c_A3,33.22924901185771,5.424886326488156,5.018396231718924
A,4,A4,8621,c,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.092,334,25.811377245508982,c_A4,33.22924901185771,-7.417871766348728,-6.79292286295671
B,1,B1,7442,c,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.365,340,21.888235294117646,c_B1,33.22924901185771,-11.341013717740065,-8.308434958051329
B,2,B2,6832,c,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.12,272,25.11764705882353,c_B2,33.22924901185771,-8.111601953034182,-7.242501743780519
B,3,B3,3932,c,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.019,232,16.948275862068964,c_B3,33.22924901185771,-16.280973149788746,-15.977402502246072
C,1,C1,209,c,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,0.638,201,1.0398009950248757,c_C1,33.22924901185771,-32.189448016832834,-50.45368027716745
C,2,C2,4733,c,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.066,254,18.633858267716537,c_C2,33.22924901185771,-14.595390744141174,-13.691736157730931
C,3,C3,2449,c,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.104,235,10.421276595744681,c_C3,33.22924901185771,-22.80797241611303,-20.659395304450207
C,4,C4,1880,c,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.631,370,5.081081081081081,c_C4,33.22924901185771,-28.14816793077663,-17.258226812248086
A,1,A1,356,d,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,1,d_A1,1,0,0
A,2,A2,345,d,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,1,d_A2,1,0,0
A,3,A3,218,d,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,1,d_A3,1,0,0
A,4,A4,258,d,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,1,d_A4,1,0,0
B,1,B1,324,d,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,1,d_B1,1,0,0
B,2,B2,347,d,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,1,d_B2,1,0,0
B,3,B3,296,d,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,1,d_B3,1,0,0
B,4,B4,229,d,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,1,d_B4,1,0,0
C,1,C1,309,d,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,1,d_C1,1,0,0
C,3,C3,232,d,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,1,d_C3,1,0,0
C,4,C4,271,d,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,1,d_C4,1,0,0
A,1,A1,2975,d,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,8.356741573033707,d_A1,1.0050251256281406,7.3517164474055665,4.950650806333715
A,2,A2,2074,d,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,6.011594202898551,d_A2,1.0050251256281406,5.00656907727041,3.869064201909127
A,3,A3,666,d,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,3.055045871559633,d_A3,1.0050251256281406,2.0500207459314925,2.9496701380309247
A,4,A4,1936,d,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,7.503875968992248,d_A4,1.0050251256281406,6.4988508433641075,8.5623858278842
B,1,B1,1426,d,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,4.401234567901234,d_B1,1.0050251256281406,3.3962094422730935,2.7746809168897824
B,2,B2,1860,d,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,5.360230547550432,d_B2,1.0050251256281406,4.3552054219222915,3.3373221623925606
B,3,B3,419,d,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,1.4155405405405406,d_B3,1.0050251256281406,0.41051541491239996,0.37455786032153277
B,4,B4,765,d,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,3.3406113537117905,d_B4,1.0050251256281406,2.33558622808365,3.582187466385966
C,1,C1,1551,d,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,5.019417475728155,d_C1,1.0050251256281406,4.014392350100015,3.1860256746825515
C,3,C3,786,d,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,3.3879310344827585,d_C3,1.0050251256281406,2.382905908854618,3.268732385260107
C,4,C4,1838,d,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,6.782287822878229,d_C4,1.0050251256281406,5.777262697250088,5.931481208675655
A,1,A1,6442,d,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,18.09550561797753,d_A1,1.0100502512562815,17.08545536672125,11.505357149307237
A,2,A2,4548,d,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,13.182608695652174,d_A2,1.0100502512562815,12.172558444395893,9.406923063675341
A,3,A3,946,d,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,4.339449541284404,d_A3,1.0100502512562815,3.329399290028123,4.7905025755800335
A,4,A4,4174,d,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,16.17829457364341,d_A4,1.0100502512562815,15.168244322387128,19.984511623698456
B,1,B1,2536,d,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,7.827160493827161,d_B1,1.0100502512562815,6.817110242570879,5.569534511904314
B,2,B2,2816,d,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,8.115273775216139,d_B2,1.0100502512562815,7.105223523959857,5.444615727172304
B,3,B3,797,d,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,2.6925675675675675,d_B3,1.0100502512562815,1.682517316311286,1.5351435367803703
B,4,B4,1321,d,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,5.7685589519650655,d_B4,1.0100502512562815,4.758508700708784,7.298326228080957
C,1,C1,2344,d,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,7.585760517799352,d_C1,1.0100502512562815,6.575710266543071,5.21881767185958
C,3,C3,2023,d,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,8.719827586206897,d_C3,1.0100502512562815,7.709777334950616,10.575826248217579
C,4,C4,2873,d,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,10.601476014760147,d_C4,1.0100502512562815,9.591425763503866,9.847459716123065
A,1,A1,8554,d,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,24.028089887640448,d_A1,1.015075376884422,23.013014510756026,15.496979468522575
A,2,A2,6952,d,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,20.150724637681158,d_A2,1.015075376884422,19.135649260796736,14.78798242719995
A,3,A3,1239,d,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,5.68348623853211,d_A3,1.015075376884422,4.668410861647688,6.717137930428328
A,4,A4,4856,d,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,18.82170542635659,d_A4,1.015075376884422,17.80663004947217,23.460645651478483
B,1,B1,3844,d,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,11.864197530864198,d_B1,1.015075376884422,10.849122153979776,8.863661890506354
B,2,B2,4646,d,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,13.389048991354468,d_B2,1.015075376884422,12.373973614470046,9.481972118367851
B,3,B3,1383,d,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,4.672297297297297,d_B3,1.015075376884422,3.6572219204128755,3.336881314245324
B,4,B4,2028,d,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,8.85589519650655,d_B4,1.015075376884422,7.840819819622128,12.025797269359092
C,1,C1,3704,d,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,11.98705501618123,d_C1,1.015075376884422,10.971979639296809,8.70792034864826
C,3,C3,3261,d,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,14.056034482758621,d_C3,1.015075376884422,13.0409591058742,17.888832792694377
C,4,C4,3981,d,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,14.690036900369003,d_C4,1.015075376884422,13.674961523484582,14.040001564152549
A,1,A1,10480,d,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,29.43820224719101,d_A1,1.0301507537688441,28.408051493422168,19.13000100567149
A,2,A2,8366,d,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,24.24927536231884,d_A2,1.0301507537688441,23.219124608549997,17.94368207770479
A,3,A3,3455,d,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,15.84862385321101,d_A3,1.0301507537688441,14.818473099442166,21.32154402797434
A,4,A4,6449,d,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,24.996124031007753,d_A4,1.0301507537688441,23.96597327723891,31.5757223679037
B,1,B1,6019,d,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,18.57716049382716,d_B1,1.0301507537688441,17.547009740058318,14.335792271289476
B,2,B2,5345,d,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,15.403458213256485,d_B2,1.0301507537688441,14.373307459487641,11.014028704588231
B,3,B3,2369,d,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,8.003378378378379,d_B3,1.0301507537688441,6.973227624609535,6.362433964059795
B,4,B4,3192,d,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,13.93886462882096,d_B4,1.0301507537688441,12.908713875052117,19.79864091265662
C,1,C1,5403,d,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,17.485436893203882,d_C1,1.0301507537688441,16.45528613943504,13.059750904313523
C,3,C3,5843,d,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,25.185344827586206,d_C3,1.0301507537688441,24.155194073817363,33.13469694625153
C,4,C4,5581,d,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,20.59409594095941,d_C4,1.0301507537688441,19.563945187190566,20.086186023809617
A,1,A1,10892,d,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,30.59550561797753,d_A1,1.0452261306532664,29.550279487324264,19.899178105942266
A,2,A2,9227,d,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,26.744927536231884,d_A2,1.0452261306532664,25.69970140557862,19.86066569210094
A,3,A3,3962,d,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,18.174311926605505,d_A3,1.0452261306532664,17.12908579595224,24.646166612880922
A,4,A4,7995,d,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,30.988372093023255,d_A4,1.0452261306532664,29.94314596236999,39.45078519416336
B,1,B1,6931,d,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,21.391975308641975,d_B1,1.0452261306532664,20.34674917798871,16.62316109312803
B,2,B2,5617,d,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,16.187319884726225,d_B2,1.0452261306532664,15.14209375407296,11.60313697630112
B,3,B3,2893,d,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,9.77364864864865,d_B3,1.0452261306532664,8.728422517995384,7.963889158754911
B,4,B4,3391,d,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,14.807860262008735,d_B4,1.0452261306532664,13.762634131355469,21.108334557293663
C,1,C1,6123,d,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,19.815533980582526,d_C1,1.0452261306532664,18.77030784992926,14.89706972216608
C,3,C3,7036,d,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,30.32758620689655,d_C3,1.0452261306532664,29.282360076243286,40.16784646946953
C,4,C4,6954,d,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,25.660516605166052,d_C4,1.0452261306532664,24.615290474512786,25.272372150423806
A,1,A1,11356,d,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.485,356,31.89887640449438,d_A1,1.0452261306532664,30.853650273841115,20.77686887127348
A,2,A2,9398,d,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.294,345,27.240579710144928,d_A2,1.0452261306532664,26.195353579491663,20.243704466376865
A,3,A3,5951,d,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.695,218,27.298165137614678,d_A3,1.0452261306532664,26.252939006961412,37.77401295965671
A,4,A4,8299,d,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.759,258,32.166666666666664,d_A4,1.0452261306532664,31.1214405360134,41.00321546246825
B,1,B1,7571,d,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.224,324,23.367283950617285,d_B1,1.0452261306532664,22.32205781996402,18.236975343107858
B,2,B2,5544,d,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.305,347,15.976945244956772,d_B2,1.0452261306532664,14.931719114303505,11.441930355788127
B,3,B3,3338,d,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.096,296,11.277027027027026,d_B3,1.0452261306532664,10.231800896373759,9.335584759465108
B,4,B4,3805,d,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.652,229,16.61572052401747,d_B4,1.0452261306532664,15.570494393364203,23.881126370190497
C,1,C1,6696,d,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.26,309,21.66990291262136,d_C1,1.0452261306532664,20.624676781968095,16.368791096800074
C,3,C3,8121,d,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.729,232,35.00431034482759,d_C3,1.0452261306532664,33.95908421417432,46.583105917934596
C,4,C4,7462,d,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.974,271,27.535055350553506,d_C4,1.0452261306532664,26.48982921990024,27.196949917762055
A,1,A1,450,e,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,1,e_A1,1,0,0
A,2,A2,292,e,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,1,e_A2,1,0,0
A,3,A3,235,e,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,1,e_A3,1,0,0
A,4,A4,232,e,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,1,e_A4,1,0,0
B,1,B1,364,e,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,1,e_B1,1,0,0
B,2,B2,347,e,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,1,e_B2,1,0,0
B,3,B3,488,e,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,1,e_B3,1,0,0
B,4,B4,315,e,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,1,e_B4,1,0,0
C,2,C2,409,e,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,1,e_C2,1,0,0
C,3,C3,274,e,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,1,e_C3,1,0,0
C,4,C4,258,e,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,1,e_C4,1,0,0
A,1,A1,1774,e,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,3.942222222222222,e_A1,0.9898477157360406,2.9523745064861817,1.9961964208831517
A,2,A2,869,e,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,2.9760273972602738,e_A2,0.9898477157360406,1.9861796815242332,1.6775166229089808
A,3,A3,947,e,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,4.029787234042553,e_A3,0.9898477157360406,3.0399395183065128,3.9124060724665544
A,4,A4,1137,e,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,4.900862068965517,e_A4,0.9898477157360406,3.9110143532294765,5.734625151362868
B,1,B1,1470,e,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,4.038461538461538,e_B1,0.9898477157360406,3.048613822725498,2.095267232113744
B,2,B2,920,e,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,2.6512968299711814,e_B2,0.9898477157360406,1.6614491142351409,1.461256916653598
B,3,B3,1074,e,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,2.2008196721311477,e_B3,0.9898477157360406,1.2109719563951071,0.7698486690369404
B,4,B4,1140,e,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,3.619047619047619,e_B4,0.9898477157360406,2.6291999033115783,2.141042266540373
C,2,C2,1119,e,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,2.7359413202933984,e_C2,0.9898477157360406,1.7460936045573578,1.3318791796776186
C,3,C3,609,e,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,2.2226277372262775,e_C3,0.9898477157360406,1.232780021490237,1.2490172456841306
C,4,C4,1681,e,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,6.515503875968992,e_C4,0.9898477157360406,5.525656160232952,6.173917497466985
A,1,A1,3138,e,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,6.973333333333334,e_A1,1.0050761421319796,5.968257191201354,4.035332786478264
A,2,A2,1672,e,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,5.726027397260274,e_A2,1.0050761421319796,4.720951255128294,3.987289911425924
